Module	OID	Simple MIB	Full MIB	Type
IF-MIB	.1.3.6.1.2.1.2.2.1.13.14	IF-MIB::ifInDiscards.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInDiscards.14	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.13.15	IF-MIB::ifInDiscards.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInDiscards.15	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.13.16	IF-MIB::ifInDiscards.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInDiscards.16	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.13.17	IF-MIB::ifInDiscards.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInDiscards.17	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.13.18	IF-MIB::ifInDiscards.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInDiscards.18	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.13.19	IF-MIB::ifInDiscards.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInDiscards.19	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.1	IF-MIB::ifInErrors.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.1	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.2	IF-MIB::ifInErrors.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.2	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.3	IF-MIB::ifInErrors.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.3	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.4	IF-MIB::ifInErrors.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.4	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.5	IF-MIB::ifInErrors.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.5	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.6	IF-MIB::ifInErrors.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.6	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.7	IF-MIB::ifInErrors.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.7	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.8	IF-MIB::ifInErrors.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.8	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.9	IF-MIB::ifInErrors.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.9	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.10	IF-MIB::ifInErrors.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.10	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.11	IF-MIB::ifInErrors.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.11	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.12	IF-MIB::ifInErrors.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.12	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.13	IF-MIB::ifInErrors.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.13	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.14	IF-MIB::ifInErrors.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.14	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.15	IF-MIB::ifInErrors.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.15	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.16	IF-MIB::ifInErrors.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.16	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.17	IF-MIB::ifInErrors.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.17	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.18	IF-MIB::ifInErrors.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.18	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.14.19	IF-MIB::ifInErrors.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInErrors.19	Counter32
